time,"Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Throttle position (%)","Vehicle acceleration (g)","Vehicle speed (mph)",
10:16:35.470,,,,,,,,,,1,,,,,,,,,16.078431372549,,,
10:16:35.613,40.4895671355619,39.2748657499203,40.5066542431847,,,0.826552071540756,,,,,2.09547571127233,2.44986619889499,8.01163228690751,8.3,9.00297626240738,7.58,,,,,,
10:16:35.762,,,,40.3870346485487,34.5811550647974,,84.8509801790181,96.2242238606054,,,,,,,,,,,,0.0267130951314957,28.5830748429174,
10:16:35.902,,,,,,,,,1585,,,,,,,,,,,,,
10:16:36.012,,,,,,,,,,,,,,,,,0.01953125,14.90987925,,,,
10:16:36.293,,,,,,,,,,1,,,,,,,,,12.5490196078431,,,
10:16:36.403,40.4910576025904,39.276178404009,40.503001349855,,,0.34775665904736,,,,,2.09555192413864,2.4499424117613,8.01192367155927,8.3,3.78783751719518,3.98,,,,,,
10:16:36.538,,,,40.3858864659097,83.9796935173311,,84.8572806886081,96.2305243701954,,,,,,,,,,,,0.0178079413168337,29.2044460351547,
10:16:36.687,,,,,,,,,1596,,,,,,,,,,,,,
10:16:36.790,,,,,,,,,,,,,,,,,-0.16796875,14.36737575,,,,
10:16:37.031,,,,,,,,,,1,,,,,,,,,11.3725490196078,,,
10:16:37.327,40.492881472634,39.2777688044535,40.5001303393907,,,0.238476070805819,,,,,2.09561313255436,2.45000362017702,8.01215768969509,8.3,2.59753072860226,2.63,,,,,,
10:16:37.453,,,,40.3844592431993,119.857414869748,,84.8645439734551,96.2377876550424,,,,,,,,,,,,,28.5830748429174,
10:16:37.594,,,,,,,,,1579,,,,,,,,,,,,,
10:16:37.943,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:16:38.054,40.4954661562815,39.2800022412894,40.4974364598399,,,0.225781527112734,,,,,2.0956587376419,2.45004922526455,8.01233205162626,8.3,2.45925913088199,2.49,,,,,,
10:16:38.172,,,,40.3833388154152,126.596385986922,,84.8702468947489,96.2434905763362,,,,,,,,,,,,,28.5830748429174,
10:16:38.290,,,,,,,,,1563,,,,,,,,,,,,,
10:16:38.434,,,,,,,,,,,,,,,,,0.09375,15.59944155,,,,
10:16:38.678,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:16:38.810,40.4973461301648,39.2816318871812,40.4954170102596,,,0.207113848549053,,,,,2.09570227497802,2.45009276260068,8.01249850792348,8.3,2.25592691169127,2.48,,,,,,
10:16:38.921,,,,40.3821088682521,135.006679952307,,84.8760661874235,96.2493098690108,,,,,,,,,,,,-0.00896632850101484,27.96170365068,
10:16:39.056,,,,,,,,,1549,,,,,,,,,,,,,
10:16:39.198,,,,,,,,,,,,,,,,,0.02734375,15.0627666,,,,
10:16:39.448,,,,,,,,,,1,,,,,,,,,12.156862745098,,,
10:16:39.579,40.4989069994892,39.2829982118454,40.4940992239064,,,0.294928092102628,,,,,2.09576519481029,2.45015568243295,8.0127390693182,8.3,3.21241783033404,3.41,,,,,,
10:16:39.716,,,,40.3808041417032,94.8087137627518,,84.8822405719864,96.2554842535737,,,,,,,,,,,,-0.0178290836862154,27.96170365068,
10:16:39.848,,,,,,,,,1305,,,,,,,,,,,,,
10:16:39.993,,,,,,,,,,,,,,,,,0.078125,15.17171565,,,,
10:16:40.205,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:16:40.350,40.5010418322959,39.2848451009362,40.4936797600662,,,0.195779250490859,,,,,2.09580717610032,2.45019766372298,8.01289957638437,8.3,2.13246812333976,2.28,,,,,,
10:16:40.495,,,,40.3794610885383,139.649021568306,,84.8881601344499,96.2614038160372,,,,,,,,,,,,-0.0186241152193376,27.3403324584427,
10:16:40.634,,,,,,,,,1028,,,,,,,,,,,,,
10:16:40.772,,,,,,,,,,,,,,,,,0.171875,16.20202395,,,,
10:16:41.043,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:16:41.171,40.5030832585245,39.2866113770924,40.4938517600322,,,0.177700853170925,,,,,2.09584769489309,2.45023818251575,8.01305449188476,8.3,1.93555447743922,2.21,,,,,,
10:16:41.318,,,,40.377840934991,143.366019064278,,84.8939830115904,96.2672266931778,,,,,,,,,,,,-0.0450197409188052,25.4762188817307,
10:16:41.467,,,,,,,,,940,,,,,,,,,,,,,
10:16:41.613,,,,,,,,,,,,,,,,,0.00390625,14.903154,,,,
10:16:41.860,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:16:42.013,40.5050127837185,39.2882836337558,40.4947100819408,,,0.18794327041142,,,,,2.09589161279976,2.45028210042242,8.01322240321733,8.3,2.04711700623908,2.15,,,,,,
10:16:42.155,,,,40.3757814837055,115.715929141099,,84.8990383123321,96.2722819939193,,,,,,,,,,,,-0.087583428608359,21.7479917283067,
10:16:42.308,,,,,,,,,828,,,,,,,,,,,,,
10:16:42.441,,,,,,,,,,,,,,,,,0.01171875,14.8843233,,,,
10:16:42.672,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:16:42.813,40.5066238676445,39.2896822845709,40.4959538565472,,,0.186430522951831,,,,,2.09593305420481,2.45032354182747,8.01338084614125,8.3,2.0306398477652,2.13,,,,,,
10:16:42.955,,,,40.3733537607656,93.3239034773007,,84.9029040719901,96.2761477535774,,,,,,,,,,,,-0.148655688376715,17.3983933826453,
10:16:43.085,,,,,,,,,771,,,,,,,,,,,,,
10:16:43.215,,,,,,,,,,,,,,,,,0.015625,14.9381253,,,,
10:16:43.509,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:16:43.675,40.5075798810532,39.2905228613112,40.497385623974,,,0.191863822176522,,,,,2.09597902154331,2.45036950916596,8.01355659306653,8.3,2.08982046763258,2.2,,,,,,
10:16:43.842,,,,40.3700013578655,61.533609527318,,84.9058178762931,96.2790615578804,,,,,,,,,,,,-0.211563837698916,11.8060526525093,
10:16:44.012,,,,,,,,,742,,,,,,,,,,,,,
10:16:44.168,,,,,,,,,,,,,,,,,0.06640625,15.3362601,,,,
10:16:44.471,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:16:44.601,40.5079990423552,39.2909063561459,40.4989671765814,,,0.195377649093167,,,,,2.09602926484438,2.45041975246703,8.01374868827951,8.3,2.1280937977832,2.3,,,,,,
10:16:44.710,,,,40.3663052103243,41.3447485510991,,84.9077627081452,96.2810063897325,,,,,,,,,,,,-0.233791723124592,8.07782549908534,
10:16:44.857,,,,,,,,,746,,,,,,,,,,,,,
10:16:44.990,,,,,,,,,,,,,,,,,0.11328125,15.64876005,,,,
10:16:45.264,,,,,,,,,,1,,,,,,,,,16.8627450980392,,,
10:16:45.515,,,,40.3629425742769,44.5251138242605,,84.9097059835143,96.2829496651016,,,,,,,,,,,,,8.69919669132267,
10:16:45.642,,,,,,,,,1011,,,,,,,,,,,,,
10:16:45.787,,,,,,,,,,,,,,,,,0.1015625,15.34298535,,,,
10:16:46.028,,,,,,,,,,1,,,,,,,,,32.5490196078431,,,
10:16:46.164,40.4989694338954,39.2834620857375,40.5004966339316,,,1.29741822114542,,,,,2.09659259860913,2.45098308623179,8.0159024822623,8.3,14.1317478348501,15.28,,,,,,
10:16:46.294,,,,40.3598774939912,8.14180713929503,,84.9119918841497,96.285235565737,,,,,,,,,,,,,10.5633102680347,
10:16:46.495,,,,,,,,,,,,,,,,,-0.0390625,14.74847325,,,,
10:16:46.684,,,,,,,,,,1,,,,,,,,,36.4705882352941,,,
10:16:46.807,40.4938672947266,39.2792565558222,40.5007308692199,,,1.79667859092735,,,,,2.09691321534242,2.45130370296507,8.01712829621867,8.3,19.5697951311672,20.34,,,,,,
10:16:46.937,,,,40.3574489519454,6.57105482073742,,84.9141044657703,96.2873481473576,,,,,,,,,,,,,11.8060526525093,
10:16:47.054,,,,,,,,,1483,,,,,,,,,,,,,
10:16:47.191,,,,,,,,,,,,,,,,,-0.046875,14.7309876,,,,
10:16:47.433,,,,,,,,,,1,,,,,,,,,38.8235294117647,,,
10:16:47.558,40.4867586287557,39.2733836782593,40.5002203636372,,,2.01459784411009,,,,,2.09733357106212,2.45172405868478,8.01873544224181,8.3,21.9434167468853,22.78,,,,,,
10:16:47.700,,,,40.3548855411099,7.40243766837524,,84.9172659116762,96.2905095932635,,,,,,,,,,,,0.104202076599232,14.912908613696,
10:16:47.839,,,,,,,,,1823,,,,,,,,,,,,,
10:16:47.946,,,,,,,,,,,,,,,,,0.015625,15.03093375,,,,
10:16:48.193,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
10:16:48.336,40.487354103286,39.2739164580807,40.4995440763013,,,0.218414310144925,,,,,2.09738080907505,2.45177129669771,8.01891604733664,8.3,2.3790138786288,2.52,,,,,,
10:16:48.468,,,,40.3524360244792,73.9680451239844,,84.9207073889006,96.2939510704879,,,,,,,,,,,,0.115119117884565,16.1556509981707,
10:16:48.576,,,,,,,,,1625,,,,,,,,,,,,,
10:16:48.875,,,,,,,,,,1,,,,,,,,,30.9803921568627,,,
10:16:49.102,,,,40.350517646942,79.6578947489062,,84.9237680045579,96.2970116861452,,,,,,,,,,,,0.110956760568315,17.3983933826453,
10:16:49.202,,,,,,,,,1447,,,,,,,,,,,,,
10:16:49.341,,,,,,,,,,,,,,,,,0.01953125,15.3479172,,,,
10:16:49.686,40.4769253337174,39.2653415332455,40.4977444990129,,,1.87080555877001,,,,,2.09808183080614,2.45247231842879,8.0215962637211,8.3,20.3772014094525,22.04,,,,,,
10:16:49.825,,,,40.3485016892211,10.2963885850475,,84.9276436386155,96.3008873202027,,,,,,,,,,,,0.117680708448751,19.2625069593574,
10:16:50.017,,,,,,,,,,,,,,,,,0.03125,14.78165115,,,,
10:16:50.291,,,,,,,,,,1,,,,,,,,,41.5686274509804,,,
10:16:50.433,40.4704700583235,39.2600315047218,40.4949637911669,,,2.07203071796496,,,,,2.09851225170677,2.45290273932943,8.0232418919505,8.3,22.5689874977194,23.51,,,,,,
10:16:50.578,,,,40.346653258915,10.4959979468036,,84.9321931390641,96.3054368206514,,,,,,,,,,,,0.108251453859306,21.7479917283067,
10:16:50.722,,,,,,,,,1725,,,,,,,,,,,,,
10:16:51.118,,,,,,,,,,1,,,,,,,,,42.7450980392157,,,
10:16:51.359,,,,40.3449296350107,11.3956549136725,,84.937312875118,96.3105565567053,,,,,,,,,,,,0.117564559115693,23.6121053050187,
10:16:51.491,,,,,,,,,1895,,,,,,,,,,,,,
10:16:51.670,,,,,,,,,,,,,,,,,-0.18359375,14.3642373,,,,
10:16:52.029,40.4724964365966,39.2618311749625,40.4908997824701,,,0.302014762226016,,,,,2.09864609252606,2.45303658014872,8.02375360555488,8.3,3.28960730828361,3.33,,,,,,
10:16:52.170,,,,40.3432039120305,80.2395192346598,,84.9427782955005,96.3160219770878,,,,,,,,,,,,0.101562465640758,24.233476497256,
10:16:52.300,,,,,,,,,1656,,,,,,,,,,,,,
10:16:52.437,,,,,,,,,,,,,,,,,-0.66015625,13.2550194,,,,
10:16:52.744,40.4680283930286,39.258189519044,40.4888194970167,,,1.8457876221736,,,,,2.09901285788987,2.45340334551252,8.02515585957033,8.3,20.1047008652436,18.78,,,,,,
10:16:52.873,,,,40.341826296823,13.8023809442607,,84.9477491891448,96.3209928707321,,,,,,,,,,,,0.0929373597406353,25.4762188817307,
10:16:53.012,,,,,,,,,1425,,,,,,,,,,,,,
10:16:53.332,,,,,,,,,,1,,,,,,,,,38.4313725490196,,,
10:16:53.440,40.4628679734844,39.2539669548128,40.4848412776775,,,2.0197516312922,,,,,2.0994034057979,2.45379389342056,8.02664904138711,8.3,21.999552863725,20.55,,,,,,
10:16:53.560,,,,40.3405386161269,12.9212106030445,,84.9527180340075,96.3259617155948,,,,,,,,,,,,0.0665035052260429,26.097590073968,
10:16:53.705,,,,,,,,,1471,,,,,,,,,,,,,
10:16:53.845,,,,,,,,,,,,,,,,,-0.1171875,14.4153492,,,,
10:16:54.114,,,,,,,,,,1,,,,,,,,,32.9411764705882,,,
10:16:54.219,40.4579479209374,39.2499436330194,40.480329319434,,,1.7469207193568,,,,,2.09978152749067,2.45417201511332,8.02809471405508,8.3,19.0278220939663,19.33,,,,,,
10:16:54.363,,,,40.339158516994,15.6506133744245,,84.9588301832918,96.3320738648791,,,,,,,,,,,,0.0565678741664861,27.3403324584427,
10:16:54.504,,,,,,,,,1530,,,,,,,,,,,,,
10:16:54.637,,,,,,,,,,,,,,,,,-0.00390625,14.7184338,,,,
10:16:54.930,,,,,,,,,,1,,,,,,,,,17.2549019607843,,,
10:16:55.057,40.4548472615803,39.2474442283362,40.4754981750477,,,1.34008018439053,,,,,2.10009355106746,2.45448403869012,8.02928767379623,8.3,14.5964307696924,15.14,,,,,,
10:16:55.201,,,,40.3378596881302,21.329414230597,,84.9654817720758,96.3387254536631,,,,,,,,,,,,0.0654217239575068,28.5830748429174,
10:16:55.346,,,,,,,,,1584,,,,,,,,,,,,,
10:16:55.685,,,,,,,,,,1,,,,,,,,,16.4705882352941,,,
10:16:55.819,40.4548174354946,39.2475003457832,40.4737739725272,,,0.785106422426949,,,,,2.10025951985052,2.45465000747318,8.02992222224451,8.3,8.55154167286468,8.87,,,,,,
10:16:55.938,,,,40.336777844869,37.198138763316,,84.9714597761569,96.3447034577442,,,,,,,,,,,,0.0554469207393693,29.2044460351547,
10:16:56.053,,,,,,,,,1618,,,,,,,,,,,,,
10:16:56.451,,,,,,,,,,1,,,,,,,,,20.7843137254902,,,
10:16:56.557,40.45318745955,39.2462199712715,40.4699596007047,,,1.13384591559067,,,,,2.10049192146264,2.45488240908529,8.0308107633281,8.3,12.3500844227054,12.81,,,,,,
10:16:56.692,,,,40.3356713189981,25.757025045325,,84.9775754167361,96.3508190983234,,,,,,,,,,,,0.0452152395721476,29.2044460351547,
10:16:56.828,,,,,,,,,1639,,,,,,,,,,,,,
10:16:56.959,,,,,,,,,,,,,,,,,-0.26171875,13.7078529,,,,
10:16:57.218,,,,,,,,,,1,,,,,,,,,22.7450980392157,,,
10:16:57.372,40.4494188183048,39.2431658295185,40.4662562069531,,,1.53106142336385,,,,,2.1008388152154,2.45522930283805,8.03213704221302,8.3,16.6766379583779,16.11,,,,,,
10:16:57.484,,,,40.3346386820551,19.8863623375535,,84.9842744815586,96.3575181631459,,,,,,,,,,,,0.0453817048748613,30.4471884196294,
10:16:57.625,,,,,,,,,1701,,,,,,,,,,,,,
10:16:57.727,,,,,,,,,,,,,,,,,0.08203125,15.39409725,,,,
10:16:58.029,,,,,,,,,,1,,,,,,,,,13.3333333333333,,,
10:16:58.170,40.4516032989808,39.2450606307148,40.4633272310404,,,0.235264868075659,,,,,2.10089097219793,2.45528145982058,8.03233645400433,8.3,2.5625536437351,2.78,,,,,,
10:16:58.302,,,,40.3335735555862,129.416867359356,,84.9911860060162,96.3644296876035,,,,,,,,,,,,0.0274071544651355,30.4471884196294,
10:16:58.439,,,,,,,,,1830,,,,,,,,,,,,,
10:16:58.849,40.4521688457666,39.2456140751168,40.4603962702829,,,0.750647258932049,,,,,2.1010324573978,2.45542294502045,8.03287739436901,8.3,8.1762053309102,8.87,,,,,,
10:16:58.964,,,,40.3327102169525,40.5613180675321,,84.9967889830505,96.3700326646378,,,,,,,,,,,,0.0187261423470931,30.4471884196294,
10:16:59.111,,,,,,,,,1279,,,,,,,,,,,,,
10:16:59.248,,,,,,,,,,,,,,,,,-0.3359375,13.5446535,,,,
10:16:59.608,,,,,,,,,,1,,,,,,,,,9.80392156862745,,,
10:16:59.847,,,,40.3315597272732,40.5613180675321,,85.0042573316102,96.3775010131975,,,,,,,,,,,,0.0179571778741911,30.4471884196294,
10:17:00.038,,,,,,,,,,,,,,,,,0.15234375,16.0428597,,,,
10:17:00.311,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:00.452,40.4568231859119,39.2496366660392,40.4576540021473,,,0.182712071602457,,,,,2.10111383863799,2.45550432626065,8.03318853926463,8.3,1.99013770593531,2.25,,,,,,
10:17:00.584,,,,40.3305379071527,163.239733829032,,85.0103721378086,96.3836158193959,,,,,,,,,,,,-0.00913670829116983,29.825817227392,
10:17:00.728,,,,,,,,,1291,,,,,,,,,,,,,
10:17:00.865,,,,,,,,,,,,,,,,,-0.19921875,14.1122646,,,,
10:17:01.116,,,,,,,,,,1,,,,,,,,,10.1960784313725,,,
10:17:01.240,40.4588937548931,39.2514298437906,40.4577573119742,,,0.199399263319226,,,,,2.10115744622373,2.45554793384639,8.03335526414719,8.3,2.17189805242172,2.16,,,,,,
10:17:01.385,,,,40.3293653840533,146.462414952124,,85.0168601139826,96.3901037955699,,,,,,,,,,,,-0.0183736967315987,29.2044460351547,
10:17:01.530,,,,,,,,,1260,,,,,,,,,,,,,
10:17:01.658,,,,,,,,,,,,,,,,,-0.0546875,14.580342,,,,
10:17:02.022,40.4611778918675,39.2534048563664,40.4580204129711,,,0.192104376029385,,,,,2.10119918141428,2.45558966903693,8.03351483030121,8.3,2.09244062999345,2.15,,,,,,
10:17:02.139,,,,40.3281971437252,148.78955881103,,85.0228533440399,96.3960970256272,,,,,,,,,,,,-0.0267574487038955,28.5830748429174,
10:17:02.283,,,,,,,,,1073,,,,,,,,,,,,,
10:17:02.427,,,,,,,,,,,,,,,,,0.10546875,15.4582113,,,,
10:17:02.667,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:02.771,40.4632966932934,39.2552366110574,40.4564204130309,,,0.182880332849826,,,,,2.10123727064057,2.45562775826323,8.0336604568401,8.3,1.99197044227232,2.17,,,,,,
10:17:02.914,,,,40.3268088317031,146.101049072551,,85.0286004196772,96.4018441012645,,,,,,,,,,,,-0.0554195720434627,26.7189612662054,
10:17:03.056,,,,,,,,,1005,,,,,,,,,,,,,
10:17:03.163,,,,,,,,,,,,,,,,,-0.03515625,14.79555,,,,
10:17:03.420,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:03.549,40.4652369504047,39.2569171638995,40.4566177542741,,,0.191071155030191,,,,,2.10127854419407,2.45566903181672,8.03381825801717,8.3,2.08118657298985,2.17,,,,,,
10:17:03.685,,,,40.3251110730795,123.577768861694,,85.0336578683092,96.4069015498965,,,,,,,,,,,,-0.0913502931193151,23.6121053050187,
10:17:03.900,,,,,,,,,,,,,,,,,-0.01953125,14.73771285,,,,
10:17:04.151,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:04.287,40.4668723744142,39.2583362849124,40.4573612594886,,,0.195356871742195,,,,,2.10131860103838,2.45570908866104,8.03397140735005,8.3,2.12786748657544,2.21,,,,,,
10:17:04.499,,,,,,,,,821,,,,,,,,,,,,,
10:17:04.644,,,,,,,,,,,,,,,,,-0.0390625,14.6942229,,,,
10:17:04.890,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:05.134,,,,40.3207351967072,89.0596986633743,,85.0406615794831,96.4139052610704,,,,,,,,,,,,-0.143533635329327,17.3983933826453,
10:17:05.273,,,,,,,,,783,,,,,,,,,,,,,
10:17:05.384,,,,,,,,,,,,,,,,,-0.015625,14.7381612,,,,
10:17:05.618,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:05.760,40.4686455354352,39.2598934232448,40.4585108991206,,,0.198002751348222,,,,,2.10139959574213,2.45579008336479,8.0342810744009,8.3,2.15668695495066,2.24,,,,,,
10:17:05.892,,,,40.3182625433476,78.4550070765234,,85.0439303289619,96.4171740105492,,,,,,,,,,,,-0.158515572618713,15.5342798059333,
10:17:06.034,,,,,,,,,777,,,,,,,,,,,,,
10:17:06.162,,,,,,,,,,,,,,,,,0.03125,15.07756215,,,,
10:17:06.446,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:06.669,,,,40.315345236385,59.6258053781578,,85.0464785690108,96.4197222505981,,,,,,,,,,,,-0.181022832147438,11.8060526525093,
10:17:06.806,,,,,,,,,775,,,,,,,,,,,,,
10:17:07.188,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:07.304,40.4697935030198,39.2609171424551,40.4603562014038,,,0.19613777256534,,,,,2.10148372416895,2.4558742117916,8.03460272261514,8.3,2.13637321999034,2.27,,,,,,
10:17:07.456,,,,40.3120677109177,44.3525586673607,,85.048381146638,96.4216248282253,,,,,,,,,,,,-0.180266725983487,8.69919669132267,
10:17:07.566,,,,,,,,,767,,,,,,,,,,,,,
10:17:07.949,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:08.197,,,,40.3089832229076,44.3525586673607,,85.0501720587184,96.4234157403057,,,,,,,,,,,,-0.129463998202248,8.69919669132267,
10:17:08.341,,,,,,,,,773,,,,,,,,,,,,,
10:17:08.473,,,,,,,,,,,,,,,,,0.09765625,15.63710295,,,,
10:17:08.726,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:08.831,40.4700535074958,39.2611779057256,40.4632954268427,,,0.183287519777428,,,,,2.10156148785027,2.45595197547292,8.03490003649793,8.3,1.99640560657689,2.2,,,,,,
10:17:08.980,,,,40.3057254179264,47.4621080319786,,85.0520639559069,96.4253076374942,,,,,,,,,,,,-0.100898623508339,8.69919669132267,
10:17:09.123,,,,,,,,,768,,,,,,,,,,,,,
10:17:09.262,,,,,,,,,,,,,,,,,0.015625,14.97264825,,,,
10:17:09.500,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:09.606,40.4701644604681,39.2612930227004,40.4650952578206,,,0.190551337730708,,,,,2.10160247423353,2.45599296185619,8.03505673973706,8.3,2.07552461535988,2.19,,,,,,
10:17:09.755,,,,40.3023748767164,39.131016201375,,85.0536689898006,96.4269126713879,,,,,,,,,,,,-0.0642493230471307,7.45645430684801,
10:17:09.896,,,,,,,,,767,,,,,,,,,,,,,
10:17:10.289,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:10.397,40.4701103362458,39.2612676124084,40.4655511226793,,,0.193161630028389,,,,,2.10164494468899,2.45603543231164,8.0352191170294,8.3,2.1039564594059,2.22,,,,,,
10:17:10.508,,,,40.2989975370988,32.1685155709502,,85.0549683372021,96.4282120187894,,,,,,,,,,,,-0.0371228406201533,6.21371192237334,
10:17:10.659,,,,,,,,,762,,,,,,,,,,,,,
10:17:10.802,,,,,,,,,,,,,,,,,-0.05859375,14.60679465,,,,
10:17:11.062,,,,,,,,,,1,,,,,,,,,10.5882352941176,,,
10:17:11.169,40.4699298403198,39.2611335762201,40.4667427999142,,,0.193540259553587,,,,,2.10168642456806,2.45607691219072,8.03537770705107,8.3,2.108080570572,2.17,,,,,,
10:17:11.312,,,,40.2953260230629,28.8950248689841,,85.056217078304,96.4294607598914,,,,,,,,,,,,-0.0454760624403912,5.59234073013601,
10:17:11.454,,,,,,,,,758,,,,,,,,,,,,,
10:17:11.560,,,,,,,,,,,,,,,,,-0.1171875,14.41490085,,,,
10:17:11.842,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:11.946,40.4696936822392,39.2609527151409,40.4677247541868,,,0.199731757364863,,,,,2.1017295450649,2.45612003268756,8.03554256964665,8.3,2.17551964639424,2.21,,,,,,
10:17:12.094,,,,40.2916892936718,24.8882720915627,,85.057297456396,96.4305411379833,,,,,,,,,,,,-0.0545720669643646,4.97096953789867,
10:17:12.228,,,,,,,,,759,,,,,,,,,,,,,
10:17:12.373,,,,,,,,,,,,,,,,,-0.04296875,14.6458011,,,,
10:17:12.622,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:12.732,40.4693699076331,39.2606970696622,40.4684695868237,,,0.199251406426216,,,,,2.10177305615617,2.45616354377882,8.03570892560187,8.3,2.17028756453616,2.24,,,,,,
10:17:12.856,,,,40.2878989880347,12.4741360971609,,85.0578235479104,96.4310672294977,,,,,,,,,,,,-0.0730687324917506,2.48548476894934,
10:17:13.001,,,,,,,,,758,,,,,,,,,,,,,
10:17:13.139,,,,,,,,,,,,,,,,,-0.0234375,14.741748,,,,
10:17:13.384,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:13.513,40.4687932260488,39.2602247291868,40.4689693376749,,,0.197954575496313,,,,,2.10181600644006,2.45620649406272,8.03587313742228,8.3,2.15616221359909,2.24,,,,,,
10:17:13.656,,,,40.2837882319799,6.27792804253125,,85.0580998084723,96.4313434900597,,,,,,,,,,,,-0.071976832240707,1.24274238447467,
10:17:13.802,,,,,,,,,756,,,,,,,,,,,,,
10:17:13.934,,,,,,,,,,,,,,,,,0.015625,14.93498685,,,,
10:17:14.220,,,,,,,,,,1,,,,,,,,,10.9803921568627,,,
10:17:14.355,40.4680451204469,39.2596070380203,40.4694599001337,,,0.195393306785109,,,,,2.10186168794801,2.45625217557067,8.03604779153164,8.3,2.12826434460503,2.24,,,,,,
10:17:14.500,,,,40.2793146172359,0,,85.0580998084723,96.4313434900597,,,,,,,,,,,,-0.0799452900497841,0,
10:17:14.644,,,,,,,,,760,,,,,,,,,,,,,
10:17:14.785,,,,,,,,,,,,,,,,,0.0078125,14.87849475,,,,
10:21:18.325,,,,,,,,,,,,,,,,,,,13.7254901960784,,,
10:21:18.471,,,,,,0.556883856910762,,,,,,,,,6.06569424638874,6.36,,,,,,
10:21:18.617,,,,,0,,,,,,,,,,,,,,,-0.000919201586586419,0,
10:21:18.747,,,,,,,,,1213,,,,,,,,,,,,,
10:21:18.889,,,,,,,,,,,,,,,,,0,0,,,,
10:21:19.138,,,,,,,,,,-1,,,,,,,,,13.7254901960784,,,
10:21:19.278,40.4657655605252,,40.4657655605252,,,0.529082632120362,,,,,2.10198009222379,2.45637057984645,8.03650048659922,9.39,5.76287755102041,5.97,,,,,,
10:21:19.417,,,,,0,,85.0580998084723,96.4313434900597,,,,,,,,,,,,-0.000459528659011774,0,
10:21:19.526,,,,,,,,,1435,,,,,,,,,,,,,
10:21:19.666,,,,,,,,,,,,,,,,,0,0,,,,
10:21:19.926,,,,,,,,,,-1,,,,,,,,,14.5098039215686,,,
10:21:20.114,40.4637941285827,39.2560779559312,40.464779820542,,,0.441345311215981,,,,,2.1020825025584,2.45647299018106,8.03689203203153,9.39,4.80722448979592,4.98,,,,,,
10:21:20.218,,,,40.2750719292335,0,,85.0580998084723,96.4313434900597,,,,,,,,,,,,-0.000229764128313911,0,
10:21:20.332,,,,,,,,,1272,,,,,,,,,,,,,
10:21:20.479,,,,,,,,,,,,,,,,,0,0,,,,
10:21:20.728,,,,,,,,,,-1,,,,,,,,,12.156862745098,,,
10:21:20.868,40.4624576480157,39.2549684163831,40.464005733418,,,0.331452101194331,,,,,2.10215193463391,2.45654242225657,8.03715749168584,9.39,3.61024489795918,3.74,,,,,,
10:21:21.012,,,,40.2709894301806,3.74939418449198,,85.0583743486991,96.4316180302864,,,,,,,,,,,,0.000229809994101746,1.24274238447467,
10:21:21.166,,,,,,,,,676,,,,,,,,,,,,,
10:21:21.300,,,,,,,,,,,,,,,,,0,0,,,,
10:21:21.568,,,,,,,,,,-1,,,,,,,,,9.80392156862745,,,
10:21:21.714,40.4615860902454,39.2542481824696,40.4634007954945,,,0.221558891172681,,,,,2.10220400099401,2.45659448861667,8.0373565570004,9.39,2.41326530612245,2.5,,,,,,
10:21:21.860,,,,40.2667120108855,8.41364055,,85.0588128912046,96.4320565727919,,,,,,,,,,,,0.0261967399477775,1.864113576712,
